original_features_features
0.14348748
0.14945626
0.16284901
0.19767344
0.22802857
0.2972351
0.36000133
0.27056542
0.25974268
0.2826696
0.45323163
0.79604775
0.9523932
1.0256827
1.0115566
1.1321378
0.93352234
0.6391085
0.95814365
1.0475472
0.8800757
0.47772
0.2373727
0.24190038
0.22809434
0.12835008
0.09183961
0.09354347
0.12807506
0.076144636
0.05446577
0.2803494
0.3951595
0.38770312
0.3081469
0.20825234
0.19717759
0.19970658
0.20792389
0.19161463
0.16893172
0.16959894
0.1893354
0.2029028
0.19108152
0.17751119
0.15876096
0.33548707
0.35932747
0.0061017573
0.26356518
0.1973367
0.15539107
0.16213709
0.15784821
0.17115694
0.16830304
0.1587643
0.16304755
0.20442688
0.24247438
0.3802671
0.5137347
0.31784427
0.2984982
0.44365904
0.5938895
0.69814175
0.8821115
1.0807076
0.7261461
0.64593863
0.6259228
1.038001
1.2273145
1.0140932
0.7895803
0.41611683
0.22397816
0.16991258
0.13217461
0.09435618
0.07953173
0.09403181
0.10347438
0.118738234
0.093777716
0.15123332
0.39317802
0.39736614
0.33325565
0.19615419
0.1807971
0.22686464
0.22352007
0.21584499
0.19232243
0.17736861
0.1952003
0.20740739
0.1962116
0.2009818
0.16475081
0.31987074
0.34929502
0.0010792613
0.2576958
0.18965936
0.1619316
0.16632727
0.16639778
0.1657297
0.17150944
0.16994527
0.17949474
0.20877507
0.24034107
0.41329646
0.57702476
0.4724877
0.46801162
0.71409
0.77241224
0.69892335
0.92280513
1.2181089
0.9287565
0.6364869
0.68524754
0.9715907
1.2888135
0.9542254
0.49136978
0.3389571
0.2447735
0.15265042
0.12312871
0.1356901
0.17429233
0.16526127
0.15909487
0.1536532
0.103765786
0.06054634
0.2327578
0.2324886
0.25039673
0.19931574
0.17906806
0.23464438
0.22791612
0.21449155
0.20083514
0.17796722
0.19420972
0.20679882
0.20286494
0.21666738
0.18073365
0.32412285
0.3464854
0.0030711293
0.25435317
0.18455377
0.16199291
0.16581598
0.16604957
0.16105619
0.17330408
0.18047082
0.20304462
0.20779982
0.2439459
0.3831085
0.33730382
0.41209555
0.6904441
0.8148528
0.65352917
0.5914772
0.8305042
1.1695918
1.0438237
0.6651614
0.6961924
0.6333433
0.8441229
0.7216811
0.22240892
0.122629344
0.1732099
0.16138637
0.14854914
0.21746343
0.25619447
0.22910911
0.23904276
0.21166158
0.11695135
0.046994865
0.13306099
0.23332602
0.25832158
0.19941285
0.17501116
0.23751658
0.24199378
0.20737988
0.1841282
0.17226109
0.18917608
0.19240299
0.17844164
0.19295645
0.17098334
0.3270074
0.35110956
0.0
0.24826556
0.19609687
0.18423235
0.16600803
0.15548256
0.17640513
0.1900106
0.20252037
0.21820825
0.20607203
0.24954158
0.37812537
0.3568023
0.46397725
0.7740262
0.673744
0.1771698
0.14605868
0.42301917
0.7123092
0.7312511
0.7873295
0.67164063
0.54138833
0.76524526
0.6240987
0.23119149
0.14424038
0.12437144
0.17530683
0.2824501
0.3785584
0.28985104
0.22362286
0.2185837
0.205567
0.16954154
0.10730356
0.12954712
0.35184002
0.3693273
0.25276715
0.19415629
0.22859699
0.24895626
0.19758675
0.14297384
0.14966893
0.21016344
0.19384879
0.13633165
0.15091264
0.14914766
0.3177704
0.35047868
0.0
0.24694124
0.20457587
0.19546393
0.16630068
0.13980597
0.16030079
0.19394514
0.21693534
0.21398112
0.21460119
0.24364711
0.3971121
0.39703622
0.46725562
0.6556046
0.59615844
0.213536
0.092680156
0.27406788
0.50474316
0.7556091
0.74727595
0.47886038
0.1563248
0.42461577
0.29211706
0.007481873
0.0
0.106030315
0.3232348
0.4291103
0.4427064
0.24339747
0.14209777
0.119054794
0.1215325
0.16709715
0.12764978
0.18178159
0.44733945
0.58948225
0.3587587
0.24638201
0.25609058
0.2661767
0.19405001
0.10729134
0.12482956
0.2664818
0.27158108
0.15097448
0.14010802
0.1358423
0.30315807
0.35009357
0.0018645525
0.24869359
0.21068364
0.18737781
0.1692327
0.13780785
0.13513991
0.17378086
0.21665782
0.22023457
0.22760439
0.23640236
0.40463328
0.43491128
0.40213576
0.43276358
0.4222638
0.2542959
0.10837193
0.22115637
0.45873427
0.6525116
0.56127286
0.15997025
0.0
0.010599017
0.049810693
0.02973935
0.07959485
0.2314428
0.4169744
0.40240133
0.31625372
0.17595935
0.110744
0.12125194
0.12239909
0.15292895
0.14422882
0.22650689
0.4955858
0.67597675
0.39101413
0.2468362
0.26468146
0.26616773
0.20570949
0.09913355
0.08138263
0.21580362
0.22830278
0.13209218
0.13348466
0.13868278
0.2968481
0.34497815
0.0149561465
0.2572326
0.21375233
0.19027942
0.17034891
0.14427668
0.13775885
0.15623274
0.21880516
0.24071464
0.23721118
0.24577294
0.4486443
0.5020478
0.40812975
0.4163388
0.43770182
0.30569673
0.2513116
0.2952184
0.50290334
0.63117826
0.5636239
0.38905308
0.24543482
0.22189611
0.23705453
0.21660896
0.28460398
0.40223366
0.4453156
0.42106187
0.32666564
0.1775397
0.12683424
0.12401873
0.081435084
0.102574766
0.14548951
0.25657463
0.5476001
0.7025176
0.3926141
0.23849352
0.25033426
0.2550955
0.22470233
0.1240212
0.083033144
0.1766218
0.19363248
0.110874414
0.1122351
0.13257268
0.29829755
0.34390646
0.02456662
0.2620179
0.20097661
0.18034509
0.15553734
0.14886346
0.14912036
0.16120845
0.2174941
0.25576115
0.2501104
0.26326454
0.40299731
0.40010783
0.38066447
0.4683881
0.5083377
0.3543005
0.3530767
0.39551696
0.571595
0.6806525
0.6819151
0.6016063
0.5235113
0.5097163
0.44526
0.43534127
0.46780914
0.54510486
0.48605695
0.40187058
0.39040235
0.2592574
0.17768347
0.114076555
0.047966838
0.062062263
0.13423961
0.27684188
0.577483
0.71998197
0.4152244
0.25903013
0.2530861
0.25625986
0.22601998
0.1637026
0.1621176
0.22547191
0.20345962
0.10615486
0.109900355
0.13173997
0.31026286
0.3544498
0.00627473
0.2554375
0.19400877
0.1720891
0.1355438
0.11402568
0.13103971
0.15810734
0.19222102
0.24574909
0.24942645
0.26295418
0.34957892
0.29658392
0.3117771
0.4248972
0.51687807
0.42322564
0.40113354
0.3600912
0.39956015
0.51533306
0.5939859
0.6585167
0.6581116
0.66892064
0.5780246
0.4860224
0.4269837
0.49285042
0.50811124
0.39266652
0.41071674
0.36838377
0.23524842
0.09207028
0.028527498
0.07711768
0.1334421
0.2554828
0.5073239
0.64521486
0.41336164
0.2827555
0.27128816
0.25925118
0.21731046
0.19639266
0.21124083
0.21182513
0.17004421
0.11941114
0.14513478
0.13446888
0.31277093
0.35264635
0.0
0.24935165
0.19660777
0.16527256
0.14433622
0.13215753
0.1370705
0.16483924
0.19294894
0.22113542
0.24477571
0.2715508
0.38739055
0.35411596
0.3685014
0.46827784
0.607275
0.53548515
0.42200828
0.36005437
0.4106815
0.46994308
0.60077256
0.68855715
0.6763617
0.64357877
0.5669611
0.4350266
0.35543305
0.43069792
0.47673824
0.4396509
0.41740045
0.44447434
0.3096071
0.06919867
0.018746912
0.10114503
0.14772367
0.25015217
0.4431275
0.47101486
0.33703068
0.26644313
0.28285068
0.2528101
0.2091623
0.19888723
0.2107918
0.202526
0.16734219
0.15567282
0.1755152
0.1476416
0.3235772
0.35948247
0.0
0.24423456
0.18856114
0.15564567
0.16706276
0.1890068
0.18521631
0.18907157
0.2021792
0.22694609
0.25242725
0.27379972
0.37673375
0.3368832
0.26835775
0.5034806
0.6281462
0.56123924
0.41473824
0.3439359
0.39691472
0.49171427
0.6017698
0.5321146
0.5002158
0.49651253
0.5306147
0.4601127
0.43859816
0.45630908
0.4653868
0.4881234
0.42277455
0.45667532
0.31288457
0.042827547
0.0
0.08301616
0.16828418
0.27157784
0.4353059
0.41851225
0.3001722
0.26297206
0.26350498
0.23926634
0.1963931
0.18577728
0.18700516
0.18809876
0.16141766
0.15037435
0.17152411
0.14711052
0.33294362
0.3746417
0.0
0.253258
0.19895676
0.15664136
0.17248759
0.22446418
0.22509247
0.19864851
0.20540509
0.23698731
0.25821733
0.27805686
0.34022358
0.29043323
0.19914976
0.42327046
0.54653287
0.50945145
0.41234308
0.39994165
0.40212208
0.44731537
0.51491666
0.43217534
0.36339262
0.41278452
0.4945845
0.49866396
0.5067913
0.4800796
0.4183044
0.4730819
0.45780423
0.4201184
0.25064662
0.032632113
0.0
0.051995695
0.17203122
0.28710938
0.3901692
0.36891228
0.29893234
0.2814349
0.24660073
0.21986479
0.20206428
0.20210397
0.19643632
0.18597731
0.16298679
0.1454635
0.16341099
0.14667174
0.32965538
0.37459406
0.010746449
0.26440698
0.20328268
0.16925061
0.17758578
0.20650846
0.21588477
0.20394954
0.22272569
0.27650955
0.29280144
0.29982427
0.3242119
0.300602
0.2610727
0.2665
0.29332554
0.3507939
0.3270288
0.34896562
0.38632518
0.40954676
0.42047134
0.41061595
0.31939134
0.3911604
0.50714123
0.53049517
0.53182775
0.4506297
0.3631443
0.3967791
0.49596006
0.49107593
0.30849317
0.08470678
0.00033855438
0.04235208
0.17334884
0.26116848
0.3572678
0.3449492
0.30931544
0.25118816
0.21685067
0.21337903
0.21197212
0.2228154
0.2112625
0.18161345
0.16815096
0.16285047
0.16309369
0.1317532
0.30743858
0.36170784
0.0069286227
0.2636729
0.19989803
0.18001434
0.18333498
0.18157792
0.19789764
0.22392552
0.24726692
0.28622314
0.29707873
0.3046739
0.30168867
0.27776292
0.23457265
0.069518775
0.019506037
0.08564046
0.29844505
0.4263811
0.34842977
0.31029907
0.26637697
0.23787418
0.19696373
0.23057237
0.37512589
0.45717436
0.49370033
0.43734318
0.32736754
0.2933687
0.3559768
0.44085062
0.34890848
0.15316457
0.035696447
0.016040623
0.104053974
0.15402561
0.31542486
0.34220606
0.3008745
0.2281
0.20455611
0.21770063
0.23075867
0.23004436
0.21710801
0.19544691
0.18834156
0.16980654
0.1290521
0.11371058
0.31514084
0.367403
0.0012475252
0.25749
0.1880374
0.18125412
0.18412861
0.18331236
0.19633272
0.23393986
0.2572797
0.261542
0.268617
0.2814657
0.30048007
0.23237944
0.14778936
0.0049839616
0.044775218
0.05044958
0.38791364
0.49172926
0.42058808
0.35114348
0.3384511
0.2309522
0.21053897
0.2778933
0.35635498
0.40393168
0.42435163
0.37828764
0.36540818
0.3716948
0.26524556
0.22043675
0.22757834
0.1910831
0.112764835
0.06515902
0.06668943
0.07737088
0.28740096
0.45481366
0.3126431
0.185141
0.16210806
0.2087054
0.23291245
0.2297253
0.21295536
0.20687738
0.19379994
0.15748432
0.08183426
0.10264915
0.36459607
0.41138425
0.00045219064
0.25298297
0.17885807
0.16932732
0.17898777
0.18205643
0.19284922
0.21586463
0.24332817
0.24051607
0.22590992
0.22686356
0.25103682
0.21306126
0.20230025
0.025805146
0.161939
0.42502654
0.7526901
0.8027718
0.6306753
0.5009567
0.6920972
0.56889075
0.17257121
0.19740224
0.25695783
0.2557112
0.11415252
0.11333713
0.38279274
0.44194055
0.33057985
0.26367265
0.28966618
0.18517554
0.117578685
0.06461078
0.09280658
0.016658843
0.21911168
0.48211348
0.34645277
0.22910604
0.17563114
0.2003527
0.22568566
0.22298634
0.21128309
0.20899746
0.19865155
0.14764592
0.064430475
0.100390375
0.34999952
0.39970127
0.008257657
0.26429486
0.19137588
0.17539707
0.16883025
0.16834313
0.1866425
0.19598532
0.22166005
0.23215312
0.2042753
0.22484277
0.1657986
0.10271251
0.15446433
0.0
0.0
0.5023326
1.0074755
0.90942776
0.6834762
0.5687719
0.91488725
1.0327346
0.36143744
0.20083278
0.18760413
0.20980388
0.0
0.084373504
0.5007345
0.6983681
0.886987
0.75817406
0.5111931
0.24801064
0.03933513
0.063709676
0.12806618
0.005333245
0.04852438
0.26905292
0.21255833
0.22270179
0.19002634
0.21346477
0.25178346
0.24771976
0.22301725
0.20625275
0.20408359
0.15960804
0.07057303
0.031940877
0.23407397
0.3237118
0.017277986
0.2634852
0.21628869
0.23286498
0.19409761
0.17627388
0.19346371
0.19601285
0.21074815
0.23835826
0.22997919
0.25102833
0.14464694
0.031653762
0.1755229
0.0
0.0
0.42148674
0.6769889
0.81801236
0.6960182
0.46856672
0.96725875
1.2031827
0.62253875
0.29863596
0.2481884
0.19854066
0.0
0.13948965
0.5179919
0.6834652
0.88041115
0.93839306
0.73837835
0.56916636
0.18821335
0.075597525
0.1031062
0.0
0.0
0.15675706
0.2650197
0.25988406
0.21379599
0.24766648
0.29820526
0.28395236
0.23490968
0.2025699
0.19547388
0.15063691
0.069808304
0.08149034
0.30826584
0.35388473
0.028717875
0.25869745
0.20921165
0.23272695
0.19183695
0.16891342
0.20154792
0.21204014
0.22173966
0.25414988
0.26732522
0.2940436
0.21294624
0.08393484
0.1970357
0.11439183
0.0
0.1631557
0.5028455
0.47634554
0.5408753
0.775806
0.68476176
0.8648865
0.9648883
0.44028082
0.35364202
0.32366273
0.2330172
0.36376154
1.0558128
1.1473873
0.7040443
0.88813424
0.6932059
0.47736737
0.21098855
0.11126387
0.036336422
0.0
0.05384767
0.29975218
0.4091838
0.33006075
0.2485193
0.24780339
0.28244445
0.2672373
0.22424221
0.19326228
0.17584184
0.14441961
0.0816527
0.1148324
0.359096
0.3640436
0.037820697
0.27538025
0.22501102
0.22160566
0.17620528
0.15560842
0.2010108
0.21777119
0.21838242
0.24852936
0.28135622
0.30839926
0.26240277
0.17268747
0.18322863
0.28038314
0.062902905
0.09134659
0.3615661
0.8654828
1.0534168
0.8650839
0.67732835
0.84105253
0.7989874
0.45772195
0.45137233
0.5034091
0.34281462
0.40684843
1.1301005
1.2378281
0.7433243
0.9534563
0.73979545
0.31657284
0.1743131
0.106844425
0.0
0.049993932
0.12863505
0.18504572
0.24899286
0.23329079
0.24339794
0.2595929
0.24878734
0.2342355
0.21405157
0.19356883
0.18679512
0.16457662
0.117954284
0.10400957
0.32299602
0.3577639
0.035087436
0.30418828
0.25068694
0.21518767
0.1800695
0.17361516
0.20034218
0.207899
0.20513225
0.21971005
0.25782487
0.28359357
0.27655342
0.24001762
0.2452769
0.33446538
0.14616726
0.0
0.06463884
0.40772834
0.6931547
0.62464064
0.4743677
0.49837488
0.533443
0.3767301
0.5283754
0.5715717
0.29359505
0.30325934
0.5490628
0.6540225
0.6343441
0.5437218
0.35609323
0.22773045
0.20031819
0.10351604
0.0
0.1030612
0.23449555
0.1180346
0.08193335
0.12614316
0.21644744
0.2589578
0.2326371
0.23607042
0.23288447
0.2128622
0.20349213
0.16956437
0.13225174
0.10873377
0.32139346
0.37567833
0.03361821
0.30960363
0.24769999
0.22511554
0.20955262
0.20779987
0.21461326
0.21305859
0.21580619
0.22264081
0.24841225
0.28086084
0.2911167
0.21601814
0.31710595
0.29055327
0.09740807
0.0
0.008212462
0.23120809
0.4652143
0.41527072
0.24439466
0.23258293
0.25908938
0.28706053
0.5422301
0.5321818
0.2489621
0.22700977
0.43304327
0.5282046
0.5298653
0.36571664
0.22557592
0.2208041
0.20210993
0.07992971
0.0
0.1096735
0.38540417
0.30103222
0.14235598
0.10336861
0.26147416
0.27067688
0.2171135
0.22765169
0.23854187
0.22372109
0.20794621
0.16618195
0.14635202
0.13069287
0.33397585
0.3756313
0.029663771
0.30522072
0.25157738
0.22713508
0.21268691
0.21324247
0.21993221
0.22572574
0.23286083
0.23507741
0.25164014
0.2684955
0.2844711
0.24364975
0.3064416
0.3261516
0.14638446
0.045713127
0.11345929
0.29605824
0.4748251
0.49688506
0.32862374
0.18137121
0.116945624
0.17218085
0.4727718
0.5319509
0.31057
0.18460023
0.25113052
0.3584977
0.4063807
0.40692803
0.33661288
0.25479397
0.21715993
0.06289208
0.0
0.09217334
0.35404712
0.3390211
0.18616621
0.14688578
0.30000365
0.2795375
0.20839828
0.20416656
0.20404366
0.21896154
0.20848227
0.14627877
0.1444026
0.15661111
0.35581112
0.39374655
0.0312168
0.3065777
0.26085308
0.23717247
0.22564217
0.22836092
0.23319915
0.23630391
0.24057683
0.24303201
0.24121055
0.25050932
0.23766097
0.21538062
0.2254595
0.3163346
0.25822157
0.14398502
0.17212522
0.4096236
0.5198928
0.46191418
0.37109447
0.20671779
0.067638755
0.15181836
0.43573377
0.55156237
0.3839979
0.178361
0.148556
0.28618944
0.41155016
0.4812818
0.44051862
0.36010242
0.1930008
0.018191993
0.0
0.0687142
0.2232197
0.2501568
0.17583856
0.17486307
0.2858294
0.27892193
0.20939338
0.17957884
0.17945823
0.2644061
0.2614805
0.14409196
0.113488674
0.10641682
0.29623473
0.36618075
0.032532394
0.3049135
0.24813277
0.2414566
0.23859775
0.23892078
0.25189942
0.24639094
0.24075297
0.23655231
0.23378444
0.26849353
0.25907084
0.19071862
0.2797541
0.34074926
0.35512388
0.24204108
0.25135845
0.46447474
0.5389464
0.4645092
0.34933835
0.17428544
0.11684985
0.22230309
0.49394038
0.50082743
0.3398026
0.1406644
0.083468735
0.2014156
0.31310454
0.4555139
0.48151147
0.45842597
0.20452309
0.0
0.0
0.061154485
0.20654863
0.2281157
0.1824808
0.1748452
0.26554823
0.26366848
0.21252733
0.16117299
0.15855819
0.2976294
0.28793252
0.14842683
0.092410624
0.078915
0.25066295
0.32820472
0.053094864
0.3158583
0.24569009
0.25262782
0.26669773
0.24314573
0.2475613
0.25342
0.2527371
0.2344426
0.22828643
0.27796364
0.29144895
0.23066778
0.2902782
0.44503897
0.4092051
0.28290254
0.30066955
0.4268836
0.47822812
0.42130235
0.30310532
0.21334553
0.18711811
0.39852172
0.63503885
0.52831334
0.37008137
0.15759695
0.11506057
0.20345137
0.27138498
0.4084844
0.50315905
0.46316063
0.193596
0.0
0.0
0.16057664
0.18204425
0.14224744
0.12339768
0.24104254
0.26664373
0.24664944
0.20435423
0.15024859
0.123360276
0.22663641
0.22171348
0.08784875
0.05644381
0.058147907
0.21938664
0.29496163
0.066529304
0.3418838
0.24789037
0.2558507
0.26522523
0.24002217
0.23391914
0.25097263
0.25748202
0.24083142
0.22803982
0.2608722
0.25102577
0.2386041
0.2981849
0.5025138
0.39142656
0.22139214
0.30749387
0.3795611
0.4640269
0.43356
0.3426975
0.28093034
0.46570146
0.6877942
0.58924127
0.4346422
0.41508043
0.23823673
0.1364224
0.16809595
0.21574825
0.27213788
0.34224755
0.33099276
0.1652168
0.07159048
0.22546393
0.52145326
0.3530205
0.1833003
0.19326906
0.24541318
0.26356056
0.23886207
0.19863892
0.14282596
0.12634352
0.19206697
0.16425082
0.053723097
0.036969423
0.05417806
0.21072221
0.27190274
0.07100198
0.35483527
0.26122516
0.23414584
0.23035465
0.22328427
0.22374994
0.24288893
0.25126106
0.23479249
0.22380225
0.25594774
0.26452118
0.27640393
0.3290789
0.47068948
0.34895122
0.24113202
0.34600872
0.32681024
0.38371632
0.3311364
0.2977038
0.10840911
0.050780565
0.6387894
0.7112856
0.117067635
0.20850042
0.21676707
0.1999501
0.13079637
0.1565792
0.16269061
0.23877484
0.22115538
0.12163353
0.16220075
0.3950981
0.61698276
0.42315626
0.2612984
0.17837512
0.2558548
0.25887856
0.2415783
0.19927672
0.144395
0.13179171
0.16831955
0.1408402
0.08485326
0.12294096
0.10627943
0.22554848
0.27668068
0.07706207
0.35350376
0.26279193
0.23078632
0.21887752
0.20278132
0.20466155
0.224701
0.2501366
0.23744825
0.22844486
0.26243663
0.27848673
0.27240354
0.26912734
0.3255124
0.36755353
0.35805875
0.39358044
0.31276494
0.2903422
0.22500378
0.20974256
0.17895803
0.0
0.33842418
0.46130115
0.25869828
0.12726814
0.07307416
0.10009837
0.09545189
0.13724002
0.13169375
0.20007396
0.1557045
0.090642035
0.24198145
0.5876734
0.5886692
0.5357411
0.27513424
0.25636587
0.2866643
0.25652087
0.22324625
0.18954009
0.15784302
0.15113035
0.17989028
0.16513169
0.15119377
0.21650499
0.12580296
0.23966575
0.28908813
0.07748759
0.3438956
0.25563842
0.23380877
0.22343698
0.1936111
0.19695404
0.22690754
0.2505546
0.2400471
0.23057976
0.25297624
0.28068852
0.26302004
0.25290218
0.25236696
0.31388173
0.45960987
0.3581953
0.21128717
0.13390768
0.11335466
0.14383104
0.2577216
0.21399888
0.32489908
0.19235232
0.13250488
0.11344552
0.09799588
0.058875322
0.13024437
0.22016513
0.16077536
0.13528025
0.06328249
0.09213501
0.2417587
0.49310368
0.40866378
0.29487526
0.25483766
0.28686184
0.2770741
0.23287115
0.20838049
0.19012666
0.16315621
0.13924012
0.13240418
0.123583764
0.1418452
0.22358334
0.1338191
0.2595667
0.3314701
0.08093849
0.3542521
0.24811375
0.2309525
0.22933388
0.20107292
0.20633477
0.23711625
0.24951077
0.24197695
0.23220044
0.24835661
0.27956203
0.27082375
0.27519178
0.23425524
0.44600433
0.55091935
0.33478048
0.17769134
0.09189822
0.09957312
0.14115146
0.10558744
0.1773656
0.07343727
0.0
0.3187247
0.5334955
0.13724303
0.043314457
0.15997756
0.27924865
0.19304907
0.07218194
0.024082601
0.14205712
0.26900917
0.45369717
0.32281327
0.18751764
0.20608489
0.2517096
0.23691857
0.20271069
0.18142581
0.19385862
0.20009151
0.16389233
0.09407145
0.033921987
0.031354427
0.1205509
0.05921662
0.18960616
0.30737612
0.08190408
0.3575998
0.25053298
0.23166506
0.23106587
0.20926291
0.21020913
0.24082206
0.25498065
0.24623154
0.2399945
0.24489716
0.26263225
0.27716357
0.28286684
0.2533841
0.5648501
0.5267483
0.3209435
0.21074371
0.12253614
0.09557229
0.1273131
0.1637975
0.2599709
0.24062651
0.11554021
0.44423822
0.6883468
0.37837043
0.18481809
0.22315502
0.27480152
0.09462285
0.0150613785
0.022060454
0.18191189
0.33522582
0.326888
0.19254294
0.09463422
0.21560849
0.25547165
0.22976038
0.20089269
0.15548882
0.16443107
0.18040025
0.1670292
0.088888824
0.021044731
0.00797224
0.056945384
0.004037857
0.17415565
0.29903245
0.081219375
0.35336864
0.24295516
0.23191336
0.24244775
0.21881917
0.21098064
0.2260243
0.24537931
0.25196347
0.25481588
0.25292486
0.2621215
0.2898815
0.2446619
0.23651984
0.5268349
0.4432888
0.4599756
0.46244943
0.2919303
0.09536743
0.1465883
0.26719803
0.4202626
0.41969308
0.24743652
0.18856096
0.59983325
0.7507297
0.5865632
0.40828547
0.3273581
0.09019908
0.027894855
0.072217226
0.24355078
0.4288127
0.33922628
0.17307687
0.11334941
0.27059704
0.3084673
0.2757523
0.2524621
0.19008815
0.16610667
0.17258278
0.17043117
0.12986708
0.120376706
0.11544129
0.13156542
0.029087484
0.1959393
0.30701864
0.07463461
0.34923407
0.24472854
0.23135608
0.24451971
0.23254842
0.22300059
0.22927523
0.24151966
0.2531605
0.2659068
0.25326383
0.24507457
0.26719245
0.23568189
0.23943305
0.383807
0.38322157
0.58761084
0.6722265
0.38948357
0.045351803
0.0
0.08520943
0.27248922
0.08438507
0.05588299
0.0003181398
0.34986317
0.5528866
0.47517896
0.22826114
0.14063516
0.031218052
0.0
0.15807092
0.34409332
0.42121986
0.36318958
0.19146204
0.17699307
0.28754455
0.2840501
0.2627667
0.2617092
0.22061878
0.22177875
0.21169841
0.15935266
0.109748125
0.1319297
0.17144257
0.18253875
0.06966215
0.19144323
0.29423344
0.064843476
0.3616647
0.25712138
0.22989647
0.24564624
0.22661868
0.2208966
0.23648946
0.24537021
0.25983346
0.2678459
0.2538712
0.24388492
0.23342992
0.25889814
0.258246
0.31103194
0.45727423
0.59451944
0.71229255
0.46247995
0.04723157
0.0
0.14994302
0.33348128
0.26428437
0.0850119
0.1296863
0.31070763
0.59202147
0.3050431
0.0
0.0007980466
0.008526146
0.029412568
0.2094757
0.47745866
0.40187004
0.28700063
0.12929755
0.20201245
0.28222793
0.25295526
0.22575936
0.22485846
0.2043063
0.21191144
0.22167045
0.17474544
0.10209945
0.07081711
0.086791575
0.13917184
0.073064566
0.2335478
0.33410802
0.066146374
0.34377286
0.24759576
0.22051544
0.23764479
0.21372746
0.20617038
0.23310944
0.25708455
0.2693641
0.26345465
0.25460815
0.25645196
0.24007395
0.27883947
0.3265074
0.39000866
0.4740305
0.47311863
0.5043333
0.30638498
0.13185202
0.11830968
0.228738
0.3528196
0.4511162
0.44652605
0.41009372
0.6362587
0.8613802
0.44825828
0.06312978
0.022837818
0.0
0.0
0.20424682
0.44210133
0.3403861
0.22780706
0.13095541
0.26800743
0.28569558
0.26064983
0.23716113
0.21801426
0.19158754
0.1959441
0.22944242
0.22865981
0.16186675
0.09838948
0.09762758
0.1540749
0.14000756
0.31995842
0.3660881
0.045390517
0.33527476
0.22838363
0.209774
0.22294608
0.20892432
0.21175861
0.23524842
0.2437096
0.26458907
0.26195553
0.2530272
0.25677615
0.25316602
0.28064722
0.37613124
0.43237248
0.41489884
0.32468718
0.2952863
0.20114782
0.27269137
0.24964604
0.23705655
0.2904164
0.23666292
0.37477976
0.4175525
0.65242267
0.7256031
0.55987155
0.23656446
0.197418
0.07908732
0.093958914
0.24661395
0.31282654
0.22022517
0.13065189
0.13386743
0.2943967
0.30265164
0.26842722
0.25820673
0.23380637
0.18812427
0.16963723
0.21653807
0.23200232
0.17709765
0.11709079
0.109217376
0.1571989
0.1556493
0.32902917
0.35485414
0.054186523
0.34483692
0.2424376
0.21019751
0.20889172
0.20035535
0.20873423
0.22772646
0.23211437
0.2523446
0.26072878
0.2533188
0.25522795
0.26791394
0.31093472
0.3938674
0.37007087
0.28054768
0.21800417
0.16170037
0.19383852
0.23334506
0.3257877
0.29006788
0.2009206
0.1680842
0.16201729
0.20775712
0.37290496
0.53676665
0.5077434
0.3438092
0.20507845
0.086854696
0.07604855
0.19485801
0.36965376
0.23983704
0.08133562
0.16815424
0.28088945
0.2961771
0.253873
0.23400496
0.22935975
0.2012937
0.16757557
0.18950877
0.21174547
0.15752769
0.107118785
0.099488795
0.15146661
0.15573692
